ID,ideology,leadership,name,party,description,introduced_bills_117,cosponsored_bills_117,unique_cosponsors_117,total_cosponsors_117
412788,0.614587094728226,0.2696013370567173,Hagedorn,Republican,rank-and-file Republican,6,140,119,178
412790,0.40942722275364435,0.559012460924227,Phillips,Democrat,centrist Democrat,29,506,215,422
412818,0.6065333229523625,0.12211476510878581,Rose,Republican,moderate Republican follower,7,199,51,65
412766,0.8755776210926336,0.48988216185006206,Steube,Republican,conservative Republican,50,545,214,429
412836,0.5723459845280741,0.34256293973132196,Steil,Republican,rank-and-file Republican,15,187,123,167
456791,0.695622460141901,0.16999751830615936,Tiffany,Republican,moderate Republican follower,15,363,61,101
412828,0.29522100768466203,0.4376228061645085,Allred,Democrat,centrist Democrat,14,366,98,114
412775,0.18338193702897962,0.37520776463019906,Casten,Democrat,moderate Democratic follower,27,517,106,180
412762,0.3116262732658484,0.7849133874109543,Crow,Democrat,centrist Democratic leader,51,446,389,1270
412754,0.33483972443902305,0.3887123506867137,Harder,Democrat,centrist Democratic follower,29,361,125,166
412810,0.3307082965992328,0.5407412231715365,Houlahan,Democrat,centrist Democrat,22,414,183,266
412797,0.3149603470409281,0.27415036446940577,Kim [NJ3],Democrat,centrist Democratic follower,33,416,68,92
412798,0.24718896684825048,0.5659047939004241,Malinowski,Democrat,rank-and-file Democrat,26,439,149,325
412761,0.25324020145365395,0.6530541705933197,Neguse,Democrat,rank-and-file Democrat,96,722,229,580
412804,0.10336795283746124,0.41976095204521446,Ocasio-Cortez,Democrat,lonely progressive Democratic ,18,371,119,296
412795,0.330564859121436,0.7396673408785748,Pappas,Democrat,centrist Democrat,39,569,255,652
412758,0.1744024220438422,0.6438223538004697,Porter,Democrat,rank-and-file Democrat,49,592,233,696
412782,0.06106790386148368,0.6665102916195059,Pressley,Democrat,progressive Democrat,35,546,193,740
412799,0.2912975769449417,0.5268179933382525,Sherrill,Democrat,centrist Democrat,32,400,219,445
412833,0.4137015419095682,0.585656590321951,Spanberger,Democrat,centrist Democrat,37,465,231,517
412753,0.3080738197068647,0.3981689469166994,Stanton,Democrat,centrist Democratic follower,17,255,169,289
412781,0.20685666596051988,0.4301619031738737,Trahan,Democrat,rank-and-file Democrat,19,450,92,139
412802,0.33223175903609875,0.5775297415649467,Lee [NV3],Democrat,centrist Democrat,19,229,238,404
412769,0.2727235445497216,0.5435388472243495,McBath,Democrat,rank-and-file Democrat,21,418,210,431
412835,0.2902547313599788,0.41262637252470713,Schrier,Democrat,centrist Democratic follower,23,308,120,210
412796,0.6466696643446543,0.5948007947891362,Van Drew,Republican,moderate Republican leader,29,603,163,299
412763,0.07984283313112084,0.5610570698111528,Hayes,Democrat,progressive Democrat,31,899,203,465
412830,0.34401635970216365,0.5227696535159815,Luria,Democrat,centrist Democrat,25,416,204,280
412777,0.6746303314288736,0.29955857210218995,Baird,Republican,rank-and-file Republican,8,297,117,143
412824,0.27238295193683276,0.46748437732365067,Fletcher,Democrat,rank-and-file Democrat,17,287,206,287
412786,0.24758807165229366,0.28152181220685224,Stevens,Democrat,moderate Democratic follower,21,376,91,139
412819,0.6167352812963681,0.3604256728700948,Green [TN7],Republican,rank-and-file Republican,28,176,74,120
412817,0.6091985606057468,0.24366470535780574,Burchett,Republican,rank-and-file Republican,21,200,84,118
412821,0.5632454285860725,0.25837154429519776,Taylor,Republican,rank-and-file Republican,8,282,36,44
412811,0.6694338776020236,0.29232231209313686,Meuser,Republican,rank-and-file Republican,12,338,138,169
412776,0.22845680536969631,0.58420729942081,Underwood,Democrat,rank-and-file Democrat,27,289,208,520
412844,0.6725309108142199,0.4902043188216751,Bishop [NC9],Republican,rank-and-file Republican,19,258,187,592
412820,0.6810222885203938,0.38326797910310917,Crenshaw,Republican,rank-and-file Republican,24,287,91,158
412780,0.27007769140888355,0.44574402057978924,Davids,Democrat,rank-and-file Democrat,16,328,193,375
456792,0.5001210408215415,0.18197383617282714,Garcia [CA25],Republican,centrist Republican follower ,11,165,72,90
412842,0.39974052578293356,0.425551662334652,Golden,Democrat,centrist Democrat,19,167,74,92
412822,0.6961713964195945,0.3192497777973403,Gooden,Republican,rank-and-file Republican,27,302,104,238
412793,0.6957650155522381,0.456798859497018,Guest,Republican,rank-and-file Republican,17,324,183,434
456793,0.5725947391076575,0.23941206898601927,Jacobs [NY27],Republican,rank-and-file Republican,23,259,103,161
412816,0.6061954493342405,0.58742023001173,Johnson [SD0],Republican,moderate Republican leader,34,219,281,687
412812,0.685503652883921,0.0670358513604797,Joyce [PA13],Republican,moderate Republican follower,11,253,18,18
412843,0.6867726071158232,0.49672519926620196,Keller,Republican,rank-and-file Republican,20,334,226,454
412845,0.6466419418982646,0.41006092887242435,Murphy [NC3],Republican,rank-and-file Republican,33,251,158,323
412778,0.5465273677062333,0.235258609392479,Pence,Republican,rank-and-file Republican,13,138,60,68
412792,0.6418349146930218,0.5026270561659003,Stauber,Republican,rank-and-file Republican,26,340,204,343
412815,0.6565575535794784,0.11408645193310321,Timmons,Republican,moderate Republican follower,8,315,35,45
412823,0.5921247400855545,0.14279141518049052,Wright,Republican,moderate Republican follower,2,26,23,23
412794,0.5624474489158235,0.31616136845690435,Armstrong,Republican,rank-and-file Republican,8,185,149,151
412773,0.6045771537983928,0.09632210078656811,Fulcher,Republican,moderate Republican follower,7,159,18,20
412813,0.6999046894633619,0.3129962970362545,Reschenthaler,Republican,rank-and-file Republican,10,374,46,52
412826,0.6373685350544851,0.5392116225311854,Roy,Republican,rank-and-file Republican,45,219,167,817
407672,0.2175684897848572,0.17410044595614252,Mfume,Democrat,moderate Democratic follower,11,298,72,107
456811,0.1789946377155469,0.747864297265937,Williams [GA5],Democrat,rank-and-file Democrat,43,748,368,1481
456841,0.5462867789851189,0.24698901419207206,Bice,Republican,rank-and-file Republican,19,262,111,163
456844,0.624189062090677,0.28453436311917935,Harshbarger,Republican,rank-and-file Republican,15,274,122,218
456816,0.6017500227613698,0.5719620574149882,Hinson,Republican,moderate Republican leader,28,344,317,643
456823,0.6747810871296883,0.4035293128925259,Mann,Republican,rank-and-file Republican,23,425,177,395
456812,0.28062703645810927,0.3029010875817591,Bourdeaux,Democrat,moderate Democratic follower,16,289,141,188
456827,0.5852575302628138,0.63774617356931,McClain,Republican,moderate Republican leader,19,246,359,796
456826,0.4934544816055114,0.22254436271598738,Meijer,Republican,centrist Republican follower ,11,326,92,138
456817,0.6753771256032505,0.47749767292784917,Miller-Meeks,Republican,rank-and-file Republican,29,555,240,422
456851,0.5168903173564667,0.1776689622453159,Moore [UT1],Republican,centrist Republican follower ,17,200,71,110
456831,0.2538457825159195,0.2506228303029163,Ross,Democrat,moderate Democratic follower,23,624,118,155
456810,0.5493966001335441,0.5791161579135371,Salazar,Republican,moderate Republican leader,22,501,294,727
